"IDFIRMA";"IDFAMILIA";"IDARTICULO";"TARIFA";"PRECIO"
"08";"01";"251412          ";6;14,00 €
"08";"01";"251412          ";7;14,00 €
"08";"01";"251412          ";8;14,00 €
"08";"01";"251412          ";9;14,00 €
"08";"01";"251412          ";10;14,00 €
"08";"01";"251438          ";1;14,00 €
"08";"01";"251438          ";2;14,00 €
"08";"01";"251438          ";3;14,00 €
"08";"01";"251438          ";4;14,00 €
"08";"01";"251438          ";5;14,00 €
"08";"01";"251438          ";6;14,00 €
"08";"01";"251438          ";7;14,00 €
"08";"01";"251438          ";8;14,00 €
"08";"01";"251438          ";9;14,00 €
"08";"01";"251438          ";10;14,00 €
"08";"01";"253012          ";1;7,40 €
"08";"01";"253012          ";2;7,40 €
"08";"01";"253012          ";3;7,40 €
"08";"01";"253012          ";4;7,40 €
"08";"01";"253012          ";5;7,40 €
"08";"01";"253012          ";6;7,40 €
"08";"01";"253012          ";7;7,40 €
"08";"01";"253012          ";8;7,40 €
"08";"01";"253012          ";9;7,40 €
"08";"01";"253012          ";10;7,40 €
"08";"01";"253014          ";1;7,40 €
"08";"01";"253014          ";2;7,40 €
"08";"01";"253014          ";3;7,40 €
"08";"01";"253014          ";4;7,40 €
"08";"01";"253014          ";5;7,40 €
"08";"01";"253014          ";6;7,40 €
"08";"01";"253014          ";7;7,40 €
"08";"01";"253014          ";8;7,40 €
"08";"01";"253014          ";9;7,40 €
"08";"01";"253014          ";10;7,40 €
"08";"01";"253038          ";1;7,40 €
"08";"01";"253038          ";2;7,40 €
"08";"01";"253038          ";3;7,40 €
"08";"01";"253038          ";4;7,40 €
"08";"01";"253038          ";5;7,40 €
"08";"01";"253038          ";6;7,40 €
"08";"01";"253038          ";7;7,40 €
"08";"01";"253038          ";8;7,40 €
"08";"01";"253038          ";9;7,40 €
"08";"01";"253038          ";10;7,40 €
"08";"01";"253112          ";1;7,40 €
"08";"01";"253112          ";2;7,40 €
"08";"01";"253112          ";3;7,40 €
"08";"01";"253112          ";4;7,40 €
"08";"01";"253112          ";5;7,40 €
"08";"01";"253112          ";6;7,40 €
"08";"01";"253112          ";7;7,40 €
"08";"01";"253112          ";8;7,40 €
"08";"01";"253112          ";9;7,40 €
"08";"01";"253112          ";10;7,40 €
"08";"01";"253114          ";1;7,40 €
"08";"01";"253114          ";2;7,40 €
"08";"01";"253114          ";3;7,40 €
"08";"01";"253114          ";4;7,40 €
"08";"01";"253114          ";5;7,40 €
"08";"01";"253114          ";6;7,40 €
"08";"01";"253114          ";7;7,40 €
"08";"01";"253114          ";8;7,40 €
"08";"01";"253114          ";9;7,40 €
"08";"01";"253114          ";10;7,40 €
"08";"01";"253138          ";1;7,40 €
"08";"01";"253138          ";2;7,40 €
"08";"01";"253138          ";3;7,40 €
"08";"01";"253138          ";4;7,40 €
"08";"01";"253138          ";5;7,40 €
"08";"01";"253138          ";6;7,40 €
"08";"01";"253138          ";7;7,40 €
"08";"01";"253138          ";8;7,40 €
"08";"01";"253138          ";9;7,40 €
"08";"01";"253138          ";10;7,40 €
"08";"01";"253206          ";1;7,40 €
"08";"01";"253206          ";2;7,40 €
"08";"01";"253206          ";3;7,40 €
"08";"01";"253206          ";4;7,40 €
"08";"01";"253206          ";5;7,40 €
"08";"01";"253206          ";6;7,40 €
"08";"01";"253206          ";7;7,40 €
"08";"01";"253206          ";8;7,40 €
"08";"01";"253206          ";9;7,40 €
"08";"01";"253206          ";10;7,40 €
"08";"01";"253208          ";1;7,40 €
"08";"01";"253208          ";2;7,40 €
"08";"01";"253208          ";3;7,40 €
"08";"01";"253208          ";4;7,40 €
"08";"01";"253208          ";5;7,40 €
"08";"01";"253208          ";6;7,40 €
"08";"01";"253208          ";7;7,40 €
"08";"01";"253208          ";8;7,40 €
"08";"01";"253208          ";9;7,40 €
"08";"01";"253208          ";10;7,40 €
"08";"01";"253210          ";1;7,40 €
"08";"01";"253210          ";2;7,40 €
"08";"01";"253210          ";3;7,40 €
"08";"01";"253210          ";4;7,40 €
"08";"01";"253210          ";5;7,40 €
"08";"01";"253210          ";6;7,40 €
"08";"01";"253210          ";7;7,40 €
"08";"01";"253210          ";8;7,40 €
"08";"01";"253210          ";9;7,40 €
"08";"01";"253210          ";10;7,40 €
"08";"01";"253213          ";1;7,60 €
"08";"01";"253213          ";2;7,60 €
"08";"01";"253213          ";3;7,60 €
"08";"01";"253213          ";4;7,60 €
"08";"01";"253213          ";5;7,60 €
"08";"01";"253213          ";6;7,60 €
"08";"01";"253213          ";7;7,60 €
"08";"01";"253213          ";8;7,60 €
"08";"01";"253213          ";9;7,60 €
"08";"01";"253213          ";10;7,60 €
"08";"01";"254414          ";1;34,00 €
"08";"01";"254414          ";2;34,00 €
"08";"01";"254414          ";3;34,00 €
"08";"01";"254414          ";4;34,00 €
"08";"01";"254414          ";5;34,00 €
"08";"01";"254414          ";6;34,00 €
"08";"01";"254414          ";7;34,00 €
"08";"01";"254414          ";8;34,00 €
"08";"01";"254414          ";9;34,00 €
"08";"01";"254414          ";10;34,00 €
"08";"01";"255312          ";1;3,80 €
"08";"01";"255312          ";2;3,80 €
"08";"01";"255312          ";3;3,80 €
"08";"01";"255312          ";4;3,80 €
"08";"01";"255312          ";5;3,80 €
"08";"01";"255312          ";6;3,80 €
"08";"01";"255312          ";7;3,80 €
"08";"01";"255312          ";8;3,80 €
"08";"01";"255312          ";9;3,80 €
"08";"01";"255312          ";10;3,80 €
"08";"01";"255338          ";1;3,00 €
"08";"01";"255338          ";2;3,00 €
"08";"01";"255338          ";3;3,00 €
"08";"01";"255338          ";4;3,00 €
"08";"01";"255338          ";5;3,00 €
"08";"01";"255338          ";6;3,00 €
"08";"01";"255338          ";7;3,00 €
"08";"01";"255338          ";8;3,00 €
"08";"01";"255338          ";9;3,00 €
"08";"01";"255338          ";10;3,00 €
"08";"01";"255412          ";1;3,80 €
"08";"01";"255412          ";2;3,80 €
"08";"01";"255412          ";3;3,80 €
"08";"01";"255412          ";4;3,80 €
"08";"01";"255412          ";5;3,80 €
"08";"01";"255412          ";6;3,80 €
"08";"01";"255412          ";7;3,80 €
"08";"01";"255412          ";8;3,80 €
"08";"01";"255412          ";9;3,80 €
"08";"01";"255412          ";10;3,80 €
"08";"01";"255438          ";1;3,20 €
"08";"01";"255438          ";2;3,20 €
"08";"01";"255438          ";3;3,20 €
"08";"01";"255438          ";4;3,20 €
"08";"01";"255438          ";5;3,20 €
"08";"01";"255438          ";6;3,20 €
"08";"01";"255438          ";7;3,20 €
"08";"01";"255438          ";8;3,20 €
"08";"01";"255438          ";9;3,20 €
"08";"01";"255438          ";10;3,20 €
"08";"01";"255510          ";1;3,30 €
"08";"01";"255510          ";2;3,30 €
"08";"01";"255510          ";3;3,30 €
"08";"01";"255510          ";4;3,30 €
"08";"01";"255510          ";5;3,30 €
"08";"01";"255510          ";6;3,30 €
"08";"01";"255510          ";7;3,30 €
"08";"01";"255510          ";8;3,30 €
"08";"01";"255510          ";9;3,30 €
"08";"01";"255510          ";10;3,30 €
"08";"01";"255513          ";1;3,30 €
"08";"01";"255513          ";2;3,30 €
"08";"01";"255513          ";3;3,30 €
"08";"01";"255513          ";4;3,30 €
"08";"01";"255513          ";5;3,30 €
"08";"01";"255513          ";6;3,30 €
"08";"01";"255513          ";7;3,30 €
"08";"01";"255513          ";8;3,30 €
"08";"01";"255513          ";9;3,30 €
"08";"01";"255513          ";10;3,30 €
"08";"01";"259012          ";1;4,60 €
"08";"01";"259012          ";2;4,60 €
"08";"01";"259012          ";3;4,60 €
"08";"01";"259012          ";4;4,60 €
"08";"01";"259012          ";5;4,60 €
"08";"01";"259012          ";6;4,60 €
"08";"01";"259012          ";7;4,60 €
"08";"01";"259012          ";8;4,60 €
"08";"01";"259012          ";9;4,60 €
"08";"01";"259012          ";10;4,60 €
"08";"01";"259014          ";1;1,90 €
"08";"01";"259014          ";2;1,90 €
"08";"01";"259014          ";3;1,90 €
"08";"01";"259014          ";4;1,90 €
"08";"01";"259014          ";5;1,90 €
"08";"01";"259014          ";6;1,90 €
"08";"01";"259014          ";7;1,90 €
"08";"01";"259014          ";8;1,90 €
"08";"01";"259014          ";9;1,90 €
"08";"01";"259014          ";10;1,90 €
"08";"01";"259038          ";1;1,90 €
"08";"01";"259038          ";2;1,90 €
"08";"01";"259038          ";3;1,90 €
"08";"01";"259038          ";4;1,90 €
"08";"01";"259038          ";5;1,90 €
"08";"01";"259038          ";6;1,90 €
"08";"01";"259038          ";7;1,90 €
"08";"01";"259038          ";8;1,90 €
"08";"01";"259038          ";9;1,90 €
"08";"01";"259038          ";10;1,90 €
"08";"01";"259112          ";1;4,90 €
"08";"01";"259112          ";2;4,90 €
"08";"01";"259112          ";3;4,90 €
"08";"01";"259112          ";4;4,90 €
"08";"01";"259112          ";5;4,90 €
"08";"01";"259112          ";6;4,90 €
"08";"01";"259112          ";7;4,90 €
"08";"01";"259112          ";8;4,90 €
"08";"01";"259112          ";9;4,90 €
"08";"01";"259112          ";10;4,90 €
"08";"01";"259114          ";1;2,00 €
"08";"01";"259114          ";2;2,00 €
"08";"01";"259114          ";3;2,00 €
"08";"01";"259114          ";4;2,00 €
"08";"01";"259114          ";5;2,00 €
"08";"01";"259114          ";6;2,00 €
"08";"01";"259114          ";7;2,00 €
"08";"01";"259114          ";8;2,00 €
"08";"01";"259114          ";9;2,00 €
"08";"01";"259114          ";10;2,00 €
"08";"01";"259138          ";1;2,00 €
"08";"01";"259138          ";2;2,00 €
"08";"01";"259138          ";3;2,00 €
"08";"01";"259138          ";4;2,00 €
"08";"01";"259138          ";5;2,00 €
"08";"01";"259138          ";6;2,00 €
"08";"01";"259138          ";7;2,00 €
"08";"01";"259138          ";8;2,00 €
"08";"01";"259138          ";9;2,00 €
"08";"01";"259138          ";10;2,00 €
"08";"01";"259206          ";1;1,90 €
"08";"01";"259206          ";2;1,90 €
"08";"01";"259206          ";3;1,90 €
"08";"01";"259206          ";4;1,90 €
"08";"01";"259206          ";5;1,90 €
"08";"01";"259206          ";6;1,90 €
"08";"01";"259206          ";7;1,90 €
"08";"01";"259206          ";8;1,90 €
"08";"01";"259206          ";9;1,90 €
"08";"01";"259206          ";10;1,90 €
"08";"01";"259208          ";1;2,00 €
"08";"01";"259208          ";2;2,00 €
"08";"01";"259208          ";3;2,00 €
"08";"01";"259208          ";4;2,00 €
"08";"01";"259208          ";5;2,00 €
"08";"01";"259208          ";6;2,00 €
"08";"01";"259208          ";7;2,00 €
"08";"01";"259208          ";8;2,00 €
"08";"01";"259208          ";9;2,00 €
"08";"01";"259208          ";10;2,00 €
"08";"01";"259210          ";1;2,00 €
"08";"01";"259210          ";2;2,00 €
"08";"01";"259210          ";3;2,00 €
"08";"01";"259210          ";4;2,00 €
"08";"01";"259210          ";5;2,00 €
"08";"01";"259210          ";6;2,00 €
"08";"01";"259210          ";7;2,00 €
"08";"01";"259210          ";8;2,00 €
"08";"01";"259210          ";9;2,00 €
"08";"01";"259210          ";10;2,00 €
"08";"01";"259213          ";1;4,50 €
"08";"01";"259213          ";2;4,50 €
"08";"01";"259213          ";3;4,50 €
"08";"01";"259213          ";4;4,50 €
"08";"01";"259213          ";5;4,50 €
"08";"01";"259213          ";6;4,50 €
"08";"01";"259213          ";7;4,50 €
"08";"01";"259213          ";8;4,50 €
"08";"01";"259213          ";9;4,50 €
"08";"01";"259213          ";10;4,50 €
"08";"01";"259312          ";1;2,80 €
"08";"01";"259312          ";2;2,80 €
"08";"01";"259312          ";3;2,80 €
"08";"01";"259312          ";4;2,80 €
"08";"01";"259312          ";5;2,80 €
"08";"01";"259312          ";6;2,80 €
"08";"01";"259312          ";7;2,80 €
"08";"01";"259312          ";8;2,80 €
"08";"01";"259312          ";9;2,80 €
"08";"01";"259312          ";10;2,80 €
"08";"01";"259314          ";1;2,20 €
"08";"01";"259314          ";2;2,20 €
"08";"01";"259314          ";3;2,20 €
"08";"01";"259314          ";4;2,20 €
"08";"01";"259314          ";5;2,20 €
"08";"01";"259314          ";6;2,20 €
"08";"01";"259314          ";7;2,20 €
"08";"01";"259314          ";8;2,20 €
"08";"01";"259314          ";9;2,20 €
"08";"01";"259314          ";10;2,20 €
"08";"01";"259338          ";1;2,50 €
"08";"01";"259338          ";2;2,50 €
"08";"01";"259338          ";3;2,50 €
"08";"01";"259338          ";4;2,50 €
"08";"01";"259338          ";5;2,50 €
"08";"01";"259338          ";6;2,50 €
"08";"01";"259338          ";7;2,50 €
"08";"01";"259338          ";8;2,50 €
"08";"01";"259338          ";9;2,50 €
"08";"01";"259338          ";10;2,50 €
"08";"01";"259414          ";1;2,40 €
"08";"01";"259414          ";2;2,40 €
"08";"01";"259414          ";3;2,40 €
"08";"01";"259414          ";4;2,40 €
"08";"01";"259414          ";5;2,40 €
"08";"01";"259414          ";6;2,40 €
"08";"01";"259414          ";7;2,40 €
"08";"01";"259414          ";8;2,40 €
"08";"01";"259414          ";9;2,40 €
"08";"01";"259414          ";10;2,40 €
"08";"01";"259438          ";1;2,70 €
"08";"01";"259438          ";2;2,70 €
"08";"01";"259438          ";3;2,70 €
"08";"01";"259438          ";4;2,70 €
"08";"01";"259438          ";5;2,70 €
"08";"01";"259438          ";6;2,70 €
"08";"01";"259438          ";7;2,70 €
"08";"01";"259438          ";8;2,70 €
"08";"01";"259438          ";9;2,70 €
"08";"01";"259438          ";10;2,70 €
"08";"01";"259506          ";1;2,00 €
"08";"01";"259506          ";2;2,00 €
"08";"01";"259506          ";3;2,00 €
"08";"01";"259506          ";4;2,00 €
"08";"01";"259506          ";5;2,00 €
"08";"01";"259506          ";6;2,00 €
"08";"01";"259506          ";7;2,00 €
"08";"01";"259506          ";8;2,00 €
"08";"01";"259506          ";9;2,00 €
"08";"01";"259506          ";10;2,00 €
"08";"01";"259508          ";1;2,20 €
"08";"01";"259508          ";2;2,20 €
"08";"01";"259508          ";3;2,20 €
"08";"01";"259508          ";4;2,20 €
"08";"01";"259508          ";5;2,20 €
"08";"01";"259508          ";6;2,20 €
"08";"01";"259508          ";7;2,20 €
"08";"01";"259508          ";8;2,20 €
"08";"01";"259508          ";9;2,20 €
"08";"01";"259508          ";10;2,20 €
"08";"01";"259510          ";1;2,20 €
"08";"01";"259510          ";2;2,20 €
"08";"01";"259510          ";3;2,20 €
"08";"01";"259510          ";4;2,20 €
"08";"01";"259510          ";5;2,20 €
"08";"01";"259510          ";6;2,20 €
"08";"01";"259510          ";7;2,20 €
"08";"01";"259510          ";8;2,20 €
"08";"01";"259510          ";9;2,20 €
"08";"01";"259510          ";10;2,20 €
"08";"01";"259513          ";1;2,60 €
"08";"01";"259513          ";2;2,60 €
"08";"01";"259513          ";3;2,60 €
"08";"01";"259513          ";4;2,60 €
"08";"01";"259513          ";5;2,60 €
"08";"01";"259513          ";6;2,60 €
"08";"01";"259513          ";7;2,60 €
"08";"01";"259513          ";8;2,60 €
"08";"01";"259513          ";9;2,60 €
"08";"01";"259513          ";10;2,60 €
"08";"01";"259614          ";1;2,20 €
"08";"01";"259614          ";2;2,20 €
"08";"01";"259614          ";3;2,20 €
"08";"01";"259614          ";4;2,20 €
"08";"01";"259614          ";5;2,20 €
"08";"01";"259614          ";6;2,20 €
"08";"01";"259614          ";7;2,20 €
"08";"01";"259614          ";8;2,20 €
"08";"01";"259614          ";9;2,20 €
"08";"01";"259614          ";10;2,20 €
"08";"01";"259618          ";1;2,50 €
"08";"01";"259618          ";2;2,50 €
"08";"01";"259618          ";3;2,50 €
"08";"01";"259618          ";4;2,50 €
"08";"01";"259618          ";5;2,50 €
"08";"01";"259618          ";6;2,50 €
"08";"01";"259618          ";7;2,50 €
"08";"01";"259618          ";8;2,50 €
"08";"01";"259618          ";9;2,50 €
"08";"01";"259618          ";10;2,50 €
"08";"01";"259638          ";1;2,70 €
"08";"01";"259638          ";2;2,70 €
"08";"01";"259638          ";3;2,70 €
"08";"01";"259638          ";4;2,70 €
"08";"01";"259638          ";5;2,70 €
"08";"01";"259638          ";6;2,70 €
"08";"01";"259638          ";7;2,70 €
"08";"01";"259638          ";8;2,70 €
"08";"01";"259638          ";9;2,70 €
"08";"01";"259638          ";10;2,70 €
"08";"01";"259714          ";1;2,30 €
"08";"01";"259714          ";2;2,30 €
"08";"01";"259714          ";3;2,30 €
"08";"01";"259714          ";4;2,30 €
"08";"01";"259714          ";5;2,30 €
"08";"01";"259714          ";6;2,30 €
"08";"01";"259714          ";7;2,30 €
"08";"01";"259714          ";8;2,30 €
"08";"01";"259714          ";9;2,30 €
"08";"01";"259714          ";10;2,30 €
"08";"01";"259738          ";1;2,50 €
"08";"01";"259738          ";2;2,50 €
"08";"01";"259738          ";3;2,50 €
"08";"01";"259738          ";4;2,50 €
"08";"01";"259738          ";5;2,50 €
"08";"01";"259738          ";6;2,50 €
"08";"01";"259738          ";7;2,50 €
"08";"01";"259738          ";8;2,50 €
"08";"01";"259738          ";9;2,50 €
"08";"01";"259738          ";10;2,50 €
"08";"01";"259806          ";1;2,20 €
"08";"01";"259806          ";2;2,20 €
"08";"01";"259806          ";3;2,20 €
"08";"01";"259806          ";4;2,20 €
"08";"01";"259806          ";5;2,20 €
"08";"01";"259806          ";6;2,20 €
"08";"01";"259806          ";7;2,20 €
"08";"01";"259806          ";8;2,20 €
"08";"01";"259806          ";9;2,20 €
"08";"01";"259806          ";10;2,20 €
"08";"01";"259808          ";1;2,20 €
"08";"01";"259808          ";2;2,20 €
"08";"01";"259808          ";3;2,20 €
"08";"01";"259808          ";4;2,20 €
"08";"01";"259808          ";5;2,20 €
"08";"01";"259808          ";6;2,20 €
"08";"01";"259808          ";7;2,20 €
"08";"01";"259808          ";8;2,20 €
"08";"01";"259808          ";9;2,20 €
"08";"01";"259808          ";10;2,20 €
"08";"01";"259810          ";1;2,20 €
"08";"01";"259810          ";2;2,20 €
"08";"01";"259810          ";3;2,20 €
"08";"01";"259810          ";4;2,20 €
"08";"01";"259810          ";5;2,20 €
"08";"01";"259810          ";6;2,20 €
"08";"01";"259810          ";7;2,20 €
"08";"01";"259810          ";8;2,20 €
"08";"01";"259810          ";9;2,20 €
"08";"01";"259810          ";10;2,20 €
"08";"01";"300006          ";1;72,00 €
"08";"01";"300006          ";2;72,00 €
"08";"01";"300006          ";3;72,00 €
"08";"01";"300006          ";4;72,00 €
"08";"01";"300006          ";5;72,00 €
"08";"01";"300006          ";6;72,00 €
"08";"01";"300006          ";7;72,00 €
"08";"01";"300006          ";8;72,00 €
"08";"01";"300006          ";9;72,00 €
"08";"01";"300006          ";10;72,00 €
"08";"01";"300007          ";1;75,00 €
"08";"01";"300007          ";2;75,00 €
"08";"01";"300007          ";3;75,00 €
"08";"01";"300007          ";4;75,00 €
"08";"01";"300007          ";5;75,00 €
"08";"01";"300007          ";6;75,00 €
"08";"01";"300007          ";7;75,00 €
"08";"01";"300007          ";8;75,00 €
"08";"01";"300007          ";9;75,00 €
"08";"01";"300007          ";10;75,00 €
"08";"01";"300009";1;55,00 €
"08";"01";"300009";2;55,00 €
"08";"01";"300009";3;55,00 €
"08";"01";"300009";4;55,00 €
"08";"01";"300009";5;55,00 €
"08";"01";"300009";6;55,00 €
"08";"01";"300009";7;55,00 €
"08";"01";"300009";8;55,00 €
"08";"01";"300009";9;55,00 €
"08";"01";"300009";10;55,00 €
"08";"01";"300100          ";1;12,00 €
"08";"01";"300100          ";2;12,00 €
"08";"01";"300100          ";3;12,00 €
"08";"01";"300100          ";4;12,00 €
"08";"01";"300100          ";5;12,00 €
"08";"01";"300100          ";6;12,00 €
"08";"01";"300100          ";7;12,00 €
"08";"01";"300100          ";8;12,00 €
"08";"01";"300100          ";9;12,00 €
"08";"01";"300100          ";10;12,00 €
"08";"01";"300101          ";1;26,00 €
"08";"01";"300101          ";2;26,00 €
"08";"01";"300101          ";3;26,00 €
"08";"01";"300101          ";4;26,00 €
"08";"01";"300101          ";5;26,00 €
"08";"01";"300101          ";6;26,00 €
"08";"01";"300101          ";7;26,00 €
"08";"01";"300101          ";8;26,00 €
"08";"01";"300101          ";9;26,00 €
"08";"01";"300101          ";10;26,00 €
"08";"01";"300102          ";1;25,00 €
"08";"01";"300102          ";2;25,00 €
"08";"01";"300102          ";3;25,00 €
"08";"01";"300102          ";4;25,00 €
"08";"01";"300102          ";5;25,00 €
"08";"01";"300102          ";6;25,00 €
"08";"01";"300102          ";7;25,00 €
"08";"01";"300102          ";8;25,00 €
"08";"01";"300102          ";9;25,00 €
"08";"01";"300102          ";10;25,00 €
"08";"01";"300103";1;14,00 €
"08";"01";"300103";2;14,00 €
"08";"01";"300103";3;14,00 €
"08";"01";"300103";4;14,00 €
"08";"01";"300103";5;14,00 €
"08";"01";"300103";6;14,00 €
"08";"01";"300103";7;14,00 €
"08";"01";"300103";8;14,00 €
"08";"01";"300103";9;14,00 €
"08";"01";"300103";10;14,00 €
"08";"01";"300104";1;26,00 €
"08";"01";"300104";2;26,00 €
"08";"01";"300104";3;26,00 €
"08";"01";"300104";4;26,00 €
"08";"01";"300104";5;26,00 €
"08";"01";"300104";6;26,00 €
"08";"01";"300104";7;26,00 €
"08";"01";"300104";8;26,00 €
"08";"01";"300104";9;26,00 €
"08";"01";"300104";10;26,00 €
"08";"01";"300400          ";1;54,00 €
"08";"01";"300400          ";2;54,00 €
"08";"01";"300400          ";3;54,00 €
"08";"01";"300400          ";4;54,00 €
"08";"01";"300400          ";5;54,00 €
"08";"01";"300400          ";6;54,00 €
"08";"01";"300400          ";7;54,00 €
"08";"01";"300400          ";8;54,00 €
"08";"01";"300400          ";9;54,00 €
"08";"01";"300400          ";10;54,00 €
"08";"01";"300401          ";1;58,00 €
"08";"01";"300401          ";2;58,00 €
"08";"01";"300401          ";3;58,00 €
"08";"01";"300401          ";4;58,00 €
"08";"01";"300401          ";5;58,00 €
"08";"01";"300401          ";6;58,00 €
"08";"01";"300401          ";7;58,00 €
"08";"01";"300401          ";8;58,00 €
"08";"01";"300401          ";9;58,00 €
"08";"01";"300401          ";10;58,00 €
"08";"01";"300500          ";1;68,00 €
"08";"01";"300500          ";2;68,00 €
"08";"01";"300500          ";3;68,00 €
"08";"01";"300500          ";4;68,00 €
"08";"01";"300500          ";5;68,00 €
"08";"01";"300500          ";6;68,00 €
"08";"01";"300500          ";7;68,00 €
"08";"01";"300500          ";8;68,00 €
"08";"01";"300500          ";9;68,00 €
"08";"01";"300500          ";10;68,00 €
"08";"01";"300501          ";1;70,00 €
"08";"01";"300501          ";2;70,00 €
"08";"01";"300501          ";3;70,00 €
"08";"01";"300501          ";4;70,00 €
"08";"01";"300501          ";5;70,00 €
"08";"01";"300501          ";6;70,00 €
"08";"01";"300501          ";7;70,00 €
"08";"01";"300501          ";8;70,00 €
"08";"01";"300501          ";9;70,00 €
"08";"01";"300501          ";10;70,00 €
"08";"01";"300600          ";1;130,00 €
"08";"01";"300600          ";2;130,00 €
"08";"01";"300600          ";3;130,00 €
"08";"01";"300600          ";4;130,00 €
"08";"01";"300600          ";5;130,00 €
"08";"01";"300600          ";6;130,00 €
"08";"01";"300600          ";7;130,00 €
"08";"01";"300600          ";8;130,00 €
"08";"01";"300600          ";9;130,00 €
"08";"01";"300600          ";10;130,00 €
"08";"01";"300601          ";1;240,00 €
"08";"01";"300601          ";2;240,00 €
"08";"01";"300601          ";3;240,00 €
"08";"01";"300601          ";4;240,00 €
"08";"01";"300601          ";5;240,00 €
"08";"01";"300601          ";6;240,00 €
"08";"01";"300601          ";7;240,00 €
"08";"01";"300601          ";8;240,00 €
"08";"01";"300601          ";9;240,00 €
"08";"01";"300601          ";10;240,00 €
"08";"01";"300900          ";1;10,00 €
"08";"01";"300900          ";2;10,00 €
"08";"01";"300900          ";3;10,00 €
"08";"01";"300900          ";4;10,00 €
"08";"01";"300900          ";5;10,00 €
"08";"01";"300900          ";6;10,00 €
"08";"01";"300900          ";7;10,00 €
"08";"01";"300900          ";8;10,00 €
"08";"01";"300900          ";9;10,00 €
"08";"01";"300900          ";10;10,00 €
"08";"01";"300901";1;150,00 €
"08";"01";"300901";2;150,00 €
"08";"01";"300901";3;150,00 €
"08";"01";"300901";4;150,00 €
"08";"01";"300901";5;150,00 €
"08";"01";"300901";6;150,00 €
"08";"01";"300901";7;150,00 €
"08";"01";"300901";8;150,00 €
"08";"01";"300901";9;150,00 €
"08";"01";"300901";10;150,00 €
"08";"01";"301100          ";1;120,00 €
"08";"01";"301100          ";2;120,00 €
"08";"01";"301100          ";3;120,00 €
"08";"01";"301100          ";4;120,00 €
"08";"01";"301100          ";5;120,00 €
"08";"01";"301100          ";6;120,00 €
"08";"01";"301100          ";7;120,00 €
"08";"01";"301100          ";8;120,00 €
"08";"01";"301100          ";9;120,00 €
"08";"01";"301100          ";10;120,00 €
"08";"01";"302001          ";1;65,00 €
"08";"01";"302001          ";2;65,00 €
"08";"01";"302001          ";3;65,00 €
"08";"01";"302001          ";4;65,00 €
"08";"01";"302001          ";5;65,00 €
"08";"01";"302001          ";6;65,00 €
"08";"01";"302001          ";7;65,00 €
"08";"01";"302001          ";8;65,00 €
"08";"01";"302001          ";9;65,00 €
"08";"01";"302001          ";10;65,00 €
"08";"01";"304500          ";1;44,00 €
"08";"01";"304500          ";2;44,00 €
"08";"01";"304500          ";3;44,00 €
"08";"01";"304500          ";4;44,00 €
"08";"01";"304500          ";5;44,00 €
"08";"01";"304500          ";6;44,00 €
"08";"01";"304500          ";7;44,00 €
"08";"01";"304500          ";8;44,00 €
"08";"01";"304500          ";9;44,00 €
"08";"01";"304500          ";10;44,00 €
"08";"01";"304509          ";1;60,00 €
"08";"01";"304509          ";2;60,00 €
"08";"01";"304509          ";3;60,00 €
"08";"01";"304509          ";4;60,00 €
"08";"01";"304509          ";5;60,00 €
"08";"01";"304509          ";6;60,00 €
"08";"01";"304509          ";7;60,00 €
"08";"01";"304509          ";8;60,00 €
"08";"01";"304509          ";9;60,00 €
"08";"01";"304509          ";10;60,00 €
"08";"01";"306100          ";1;72,00 €
"08";"01";"306100          ";2;72,00 €
"08";"01";"306100          ";3;72,00 €
"08";"01";"306100          ";4;72,00 €
"08";"01";"306100          ";5;72,00 €
"08";"01";"306100          ";6;72,00 €
"08";"01";"306100          ";7;72,00 €
"08";"01";"306100          ";8;72,00 €
"08";"01";"306100          ";9;72,00 €
"08";"01";"306100          ";10;72,00 €
"08";"01";"306200          ";1;70,00 €
"08";"01";"306200          ";2;70,00 €
"08";"01";"306200          ";3;70,00 €
"08";"01";"306200          ";4;70,00 €
"08";"01";"306200          ";5;70,00 €
"08";"01";"306200          ";6;70,00 €
"08";"01";"306200          ";7;70,00 €
"08";"01";"306200          ";8;70,00 €
"08";"01";"306200          ";9;70,00 €
"08";"01";"306200          ";10;70,00 €
"08";"01";"306300          ";1;64,00 €
"08";"01";"306300          ";2;64,00 €
"08";"01";"306300          ";3;64,00 €
"08";"01";"306300          ";4;64,00 €
"08";"01";"306300          ";5;64,00 €
"08";"01";"306300          ";6;64,00 €
"08";"01";"306300          ";7;64,00 €
"08";"01";"306300          ";8;64,00 €
"08";"01";"306300          ";9;64,00 €
"08";"01";"306300          ";10;64,00 €
"08";"01";"306400          ";1;80,00 €
"08";"01";"306400          ";2;80,00 €
"08";"01";"306400          ";3;80,00 €
"08";"01";"306400          ";4;80,00 €
"08";"01";"306400          ";5;80,00 €
"08";"01";"306400          ";6;80,00 €
"08";"01";"306400          ";7;80,00 €
"08";"01";"306400          ";8;80,00 €
"08";"01";"306400          ";9;80,00 €
"08";"01";"306400          ";10;80,00 €
"08";"01";"308000          ";1;90,00 €
"08";"01";"308000          ";2;90,00 €
"08";"01";"308000          ";3;90,00 €
"08";"01";"308000          ";4;90,00 €
"08";"01";"308000          ";5;90,00 €
"08";"01";"308000          ";6;90,00 €
